,Relevance,Tags,Heading,Seg,Sentence,Enc Relevance,Enc Tags,Enc Heading,Enc Sentence
10,1,"['data', 'probability', 'estimate', 'statistics']",Chapter  Data Collection,seg_1,"analytical statistics is used to assess differences and relationships in data. for example, we could examine whether there is a relation between height and weight of a group of persons; or whether there is a difference between height of boys and height of girls, as well as provide an estimate of how large this difference is. analytical statistics is a mathematical discipline, based on calculus of probability. it is a relatively new discipline that has been developed throughout the twentieth century.",tensor(1),"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        1., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0.])","tensor([3127, 2951, 3074])","tensor([  101, 17826,  6747,  2003,  2109,  2000, 14358,  5966,  1998,  6550,
         1999,  2951,  1012,  2005,  2742,  1010,  2057,  2071, 11628,  3251,
         2045,  2003,  1037,  7189,  2090,  4578,  1998,  3635,  1997,  1037,
         2177,  1997,  5381,  1025,  2030,  3251,  2045,  2003,  1037,  4489,
         2090,  4578,  1997,  3337,  1998,  4578,  1997,  3057,  1010,  2004,
         2092,  2004,  3073,  2019, 10197,  1997,  2129,  2312,  2023,  4489,
         2003,  1012, 17826,  6747,  2003,  1037,  8045,  9009,  1010,  2241,
         2006, 19276,  1997,  9723,  1012,  2009,  2003,  1037,  4659,  2047,
         9009,  2008,  2038,  2042,  2764,  2802,  1996,  9086,  2301,  1012,
          102])"
11,1,"['descriptive statistics', 'statistics']",Chapter  Data Collection,seg_1,"this book is about descriptive statistics as well as analytical statistics. in practice, you need both. analytical statistics is a very large topic, and here we can only scratch the surface (see especially chaps. 5, 7, and 8). if you want to know more about analytical statistics, see some of the more advanced books in the literature list.",tensor(1),"tensor([0., 0., 0., 0., 0., 1., 1., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0.])","tensor([3127, 2951, 3074])","tensor([  101,  2023,  2338,  2003,  2055, 22726,  6747,  2004,  2092,  2004,
        17826,  6747,  1012,  1999,  3218,  1010,  2017,  2342,  2119,  1012,
        17826,  6747,  2003,  1037,  2200,  2312,  8476,  1010,  1998,  2182,
         2057,  2064,  2069, 11969,  1996,  3302,  1006,  2156,  2926, 15775,
         4523,  1012,  1019,  1010,  1021,  1010,  1998,  1022,  1007,  1012,
         2065,  2017,  2215,  2000,  2113,  2062,  2055, 17826,  6747,  1010,
         2156,  2070,  1997,  1996,  2062,  3935,  2808,  1999,  1996,  3906,
         2862,  1012,   102])"
12,1,"['information', 'sample', 'sample ', 'population', 'data']", Sample Surveys,seg_3,"in any survey (*), we collect information on the individuals of either the entire population (*) (a total survey) or a relatively small number of individuals of a sample (*) (a sample survey), in order to analyze and present data.",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.,
        1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        1., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.,
        0.])","tensor([ 7099, 12265])","tensor([  101,  1999,  2151,  5002,  1006,  1008,  1007,  1010,  2057,  8145,
         2592,  2006,  1996,  3633,  1997,  2593,  1996,  2972,  2313,  1006,
         1008,  1007,  1006,  1037,  2561,  5002,  1007,  2030,  1037,  4659,
         2235,  2193,  1997,  3633,  1997,  1037,  7099,  1006,  1008,  1007,
         1006,  1037,  7099,  5002,  1007,  1010,  1999,  2344,  2000, 17908,
         1998,  2556,  2951,  1012,   102])"
13,1,"['sample', 'results', 'population']", Sample Surveys,seg_3,"we are interested in the entire population of individuals. the advantage of investigating only a sample is that it is both faster and cheaper than investigating the whole population. in some situations, a carefully planned sample survey can even give more accurate results than a badly planned total survey!",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0.,
        0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.,
        0.])","tensor([ 7099, 12265])","tensor([  101,  2057,  2024,  4699,  1999,  1996,  2972,  2313,  1997,  3633,
         1012,  1996,  5056,  1997, 11538,  2069,  1037,  7099,  2003,  2008,
         2009,  2003,  2119,  5514,  1998, 16269,  2084, 11538,  1996,  2878,
         2313,  1012,  1999,  2070,  8146,  1010,  1037,  5362,  3740,  7099,
         5002,  2064,  2130,  2507,  2062,  8321,  3463,  2084,  1037,  6649,
         3740,  2561,  5002,   999,   102])"
14,1,"['estimate', 'sample', 'population']", Sample Surveys,seg_3,we investigate the individuals in the sample in order to study the whole population! this means that the sample gives us an estimate (*) of the characteristics of the population (fig. 1.1).,tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0.,
        0., 0., 1., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.,
        0., 0., 0., 0., 0., 0., 0.])","tensor([ 7099, 12265])","tensor([  101,  2057,  8556,  1996,  3633,  1999,  1996,  7099,  1999,  2344,
         2000,  2817,  1996,  2878,  2313,   999,  2023,  2965,  2008,  1996,
         7099,  3957,  2149,  2019, 10197,  1006,  1008,  1007,  1997,  1996,
         6459,  1997,  1996,  2313,  1006, 20965,  1012,  1015,  1012,  1015,
         1007,  1012,   102])"
15,0,[], Sample Surveys,seg_3,examples of characteristics:,tensor(0),"tensor([0, 0, 0, 0, 0, 0])","tensor([ 7099, 12265])","tensor([ 101, 4973, 1997, 6459, 1024,  102])"
16,1,"['average', 'percentage']", Sample Surveys,seg_3,"– average (*) of a measurable attribute of individuals, e.g., height – percentage of individuals who belong to a particular category (e.g., who have a",tensor(1),"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0.])","tensor([ 7099, 12265])","tensor([  101,  1516,  2779,  1006,  1008,  1007,  1997,  1037,  2033, 28329,
        17961,  1997,  3633,  1010,  1041,  1012,  1043,  1012,  1010,  4578,
         1516,  7017,  1997,  3633,  2040,  7141,  2000,  1037,  3327,  4696,
         1006,  1041,  1012,  1043,  1012,  1010,  2040,  2031,  1037,   102])"
17,1,"['estimate', 'population', 'sample', 'random', 'sampling', 'sampling ', 'representative']", Sample Surveys,seg_3,"the larger the sample, the better an estimate of the population! it is also important that the sample is representative of the population. in practice, this means that the individuals in the sample are selected at random, in order to cover the whole population. we are dealing much more with sampling (*) in chap. 6.",tensor(1),"tensor([0., 0., 0., 0., 1., 0., 0., 0., 0., 1., 0., 0., 1., 0., 0., 0., 0., 0.,
        0., 0., 1., 0., 1., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 1., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0.,
        0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([ 7099, 12265])","tensor([  101,  1996,  3469,  1996,  7099,  1010,  1996,  2488,  2019, 10197,
         1997,  1996,  2313,   999,  2009,  2003,  2036,  2590,  2008,  1996,
         7099,  2003,  4387,  1997,  1996,  2313,  1012,  1999,  3218,  1010,
         2023,  2965,  2008,  1996,  3633,  1999,  1996,  7099,  2024,  3479,
         2012,  6721,  1010,  1999,  2344,  2000,  3104,  1996,  2878,  2313,
         1012,  2057,  2024,  7149,  2172,  2062,  2007, 16227,  1006,  1008,
         1007,  1999, 15775,  2361,  1012,  1020,  1012,   102])"
18,1,"['sample', 'population']", Sample Surveys,seg_3,"the sample (and the population) may consist of different types of individuals, depending on the context.",tensor(1),"tensor([0., 0., 1., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0.])","tensor([ 7099, 12265])","tensor([ 101, 1996, 7099, 1006, 1998, 1996, 2313, 1007, 2089, 8676, 1997, 2367,
        4127, 1997, 3633, 1010, 5834, 2006, 1996, 6123, 1012,  102])"
19,1,['samples'], Sample Surveys,seg_3,the concepts in this book can be applied to all types of samples. the examples are mainly samples consisting of people. but the principles can be applied to all types of samples.,tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0.,
        0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.,
        0.])","tensor([ 7099, 12265])","tensor([ 101, 1996, 8474, 1999, 2023, 2338, 2064, 2022, 4162, 2000, 2035, 4127,
        1997, 8168, 1012, 1996, 4973, 2024, 3701, 8168, 5398, 1997, 2111, 1012,
        2021, 1996, 6481, 2064, 2022, 4162, 2000, 2035, 4127, 1997, 8168, 1012,
         102])"
20,1,['samples'], Sample Surveys,seg_3,"typical applications with samples consisting of people are: analysis of attitudes, consumption, durable goods, interests and hobbies, eating and drinking habits, transportation, traffic, vacation, media (tv, radio, newspapers) and certain sensitive topics, such as alcohol consumption.",tensor(1),"tensor([0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([ 7099, 12265])","tensor([  101,  5171,  5097,  2007,  8168,  5398,  1997,  2111,  2024,  1024,
         4106,  1997, 13818,  1010,  8381,  1010, 25634,  5350,  1010,  5426,
         1998,  7570, 27982,  1010,  5983,  1998,  5948, 14243,  1010,  5193,
         1010,  4026,  1010, 10885,  1010,  2865,  1006,  2694,  1010,  2557,
         1010,  6399,  1007,  1998,  3056,  7591,  7832,  1010,  2107,  2004,
         6544,  8381,  1012,   102])"
21,1,['sample'], Sample Surveys,seg_3,"sample surveys can provide a high degree of flexibility: one can in the same survey have questions on media consumption, traffic patterns and attitudes. sample surveys are also widely used in commercial surveys, e.g., in connection with telephone interviews.",tensor(1),"tensor([0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([ 7099, 12265])","tensor([  101,  7099, 12265,  2064,  3073,  1037,  2152,  3014,  1997, 16991,
         1024,  2028,  2064,  1999,  1996,  2168,  5002,  2031,  3980,  2006,
         2865,  8381,  1010,  4026,  7060,  1998, 13818,  1012,  7099, 12265,
         2024,  2036,  4235,  2109,  1999,  3293, 12265,  1010,  1041,  1012,
         1043,  1012,  1010,  1999,  4434,  2007,  7026,  7636,  1012,   102])"
22,1,"['control', 'quality control', 'sampling', 'statistical']", Sample Surveys,seg_3,"one of the essential applications of sampling is sampling inspection in the field of statistical quality control. if you are working with statistical quality control, most of this book will be relevant to you. the issues that are specific to this discipline, however, will not be dealt with here. see the literature list for books on statistical quality control.",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 1., 0., 1., 0., 0., 0., 0., 0., 1., 1., 1.,
        0., 0., 0., 0., 0., 0., 1., 1., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 1., 1., 0., 0.])","tensor([ 7099, 12265])","tensor([  101,  2028,  1997,  1996,  6827,  5097,  1997, 16227,  2003, 16227,
        10569,  1999,  1996,  2492,  1997,  7778,  3737,  2491,  1012,  2065,
         2017,  2024,  2551,  2007,  7778,  3737,  2491,  1010,  2087,  1997,
         2023,  2338,  2097,  2022,  7882,  2000,  2017,  1012,  1996,  3314,
         2008,  2024,  3563,  2000,  2023,  9009,  1010,  2174,  1010,  2097,
         2025,  2022,  9411,  2007,  2182,  1012,  2156,  1996,  3906,  2862,
         2005,  2808,  2006,  7778,  3737,  2491,  1012,   102])"
23,0,[], Fitness Club Example of a Sample Survey,seg_5,this example is fictitious survey. it will be used as an example for the subsequent chapters.,tensor(0),"tensor([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0])","tensor([10516,  2252,  2742,  1997,  1037,  7099,  5002])","tensor([  101,  2023,  2742,  2003, 23577,  5002,  1012,  2009,  2097,  2022,
         2109,  2004,  2019,  2742,  2005,  1996,  4745,  9159,  1012,   102])"
24,1,['loss'], Fitness Club Example of a Sample Survey,seg_5,"fitness club has a number of sports facilities. this includes facilities for strength training, weight loss and cardiovascular workout.",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        1., 0., 0., 0., 0., 0.])","tensor([10516,  2252,  2742,  1997,  1037,  7099,  5002])","tensor([  101, 10516,  2252,  2038,  1037,  2193,  1997,  2998,  4128,  1012,
         2023,  2950,  4128,  2005,  3997,  2731,  1010,  3635,  3279,  1998,
        22935, 27090,  1012,   102])"
25,1,['information'], Fitness Club Example of a Sample Survey,seg_5,"fitness club wants to understand the needs of their young customers, kids of age 12–17 years. the club wants to know, how satisfied these kids are with the sports facilities. they also want to obtain information about their health in order to better customize the sports facilities for the various types of training.",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([10516,  2252,  2742,  1997,  1037,  7099,  5002])","tensor([  101, 10516,  2252,  4122,  2000,  3305,  1996,  3791,  1997,  2037,
         2402,  6304,  1010,  4268,  1997,  2287,  2260,  1516,  2459,  2086,
         1012,  1996,  2252,  4122,  2000,  2113,  1010,  2129,  8510,  2122,
         4268,  2024,  2007,  1996,  2998,  4128,  1012,  2027,  2036,  2215,
         2000,  6855,  2592,  2055,  2037,  2740,  1999,  2344,  2000,  2488,
         7661,  4697,  1996,  2998,  4128,  2005,  1996,  2536,  4127,  1997,
         2731,  1012,   102])"
26,1,['sample'], Fitness Club Example of a Sample Survey,seg_5,"therefore, a sample survey is carried out among the kids using the sports facilities. we will later discuss how the survey can be organized. moreover, we present some findings from the survey.",tensor(1),"tensor([0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0.])","tensor([10516,  2252,  2742,  1997,  1037,  7099,  5002])","tensor([ 101, 3568, 1010, 1037, 7099, 5002, 2003, 3344, 2041, 2426, 1996, 4268,
        2478, 1996, 2998, 4128, 1012, 2057, 2097, 2101, 6848, 2129, 1996, 5002,
        2064, 2022, 4114, 1012, 9308, 1010, 2057, 2556, 2070, 9556, 2013, 1996,
        5002, 1012,  102])"
27,1,"['sample', 'population']", Fitness Club Example of a Sample Survey,seg_5,the population consists of kids using the sports facilities in fitness club. the individual is one kid. the sample consists of 30 kids.,tensor(1),"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 1., 0., 0., 0., 0., 0., 0.])","tensor([10516,  2252,  2742,  1997,  1037,  7099,  5002])","tensor([  101,  1996,  2313,  3774,  1997,  4268,  2478,  1996,  2998,  4128,
         1999, 10516,  2252,  1012,  1996,  3265,  2003,  2028,  4845,  1012,
         1996,  7099,  3774,  1997,  2382,  4268,  1012,   102])"
28,1,['data'], Fitness Club Example of a Sample Survey,seg_5,some data related to this example are found in the appendices in chap. 9 of this book.,tensor(1),"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0.])","tensor([10516,  2252,  2742,  1997,  1037,  7099,  5002])","tensor([  101,  2070,  2951,  3141,  2000,  2023,  2742,  2024,  2179,  1999,
         1996, 10439, 10497, 23522,  1999, 15775,  2361,  1012,  1023,  1997,
         2023,  2338,  1012,   102])"
29,1,"['case', 'design', 'information', 'factors', 'experiment ', 'experiment', 'data', 'test']", Experiments,seg_7,"in certain situations, the information needed simply does not exist at all! in this case, one can plan (or design) an experiment (*), with the aim to provide the relevant data. in the experiment, we test the influence of one or more factors on a measured result. this approach is widely used in technical and industrial contexts.",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.,
        0., 0., 0., 0., 0., 0., 1., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 1., 0., 0., 0., 1., 0., 0., 1., 0., 0., 0., 0., 0., 0., 1.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])",tensor([7885]),"tensor([  101,  1999,  3056,  8146,  1010,  1996,  2592,  2734,  3432,  2515,
         2025,  4839,  2012,  2035,   999,  1999,  2023,  2553,  1010,  2028,
         2064,  2933,  1006,  2030,  2640,  1007,  2019,  7551,  1006,  1008,
         1007,  1010,  2007,  1996,  6614,  2000,  3073,  1996,  7882,  2951,
         1012,  1999,  1996,  7551,  1010,  2057,  3231,  1996,  3747,  1997,
         2028,  2030,  2062,  5876,  2006,  1037,  7594,  2765,  1012,  2023,
         3921,  2003,  4235,  2109,  1999,  4087,  1998,  3919, 18046,  1012,
          102])"
30,1,"['sample', 'results', 'experimental', 'experiment', 'experiments', 'population']", Experiments,seg_7,"in these situations the population is not well defined. the experiment can produce very different results, depending on how it is planned. nevertheless, it also makes sense to talk about a sample in this situation. we can perceive the experimental results as a sample of all the (infinitely many) possible results we could have obtained in all similar experiments.",tensor(1),"tensor([0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 1.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        1., 0., 0., 0., 0., 0., 0., 0., 0., 1., 1., 0., 0., 1., 0., 0., 0., 0.,
        0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.])",tensor([7885]),"tensor([  101,  1999,  2122,  8146,  1996,  2313,  2003,  2025,  2092,  4225,
         1012,  1996,  7551,  2064,  3965,  2200,  2367,  3463,  1010,  5834,
         2006,  2129,  2009,  2003,  3740,  1012,  6600,  1010,  2009,  2036,
         3084,  3168,  2000,  2831,  2055,  1037,  7099,  1999,  2023,  3663,
         1012,  2057,  2064, 23084,  1996,  6388,  3463,  2004,  1037,  7099,
         1997,  2035,  1996,  1006, 25773,  2116,  1007,  2825,  3463,  2057,
         2071,  2031,  4663,  1999,  2035,  2714,  7885,  1012,   102])"
31,1,"['data', 'sample', 'experiment', 'statistical']", Experiments,seg_7,"the statistical techniques used to analyze and present data are by and large the same, regardless of whether data are collected in a sample survey or an experiment.",tensor(1),"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 1., 0., 0., 0., 0., 1., 0., 0., 0., 1., 0., 0.])",tensor([7885]),"tensor([  101,  1996,  7778,  5461,  2109,  2000, 17908,  1998,  2556,  2951,
         2024,  2011,  1998,  2312,  1996,  2168,  1010,  7539,  1997,  3251,
         2951,  2024,  5067,  1999,  1037,  7099,  5002,  2030,  2019,  7551,
         1012,   102])"
