,Relevance,Tags,Heading,Seg,Sentence,Enc Relevance,Enc Tags,Enc Heading,Enc Sentence
10,1,"['union', 'event']", Probability and Events,seg_3,"similarly, we can ask for the event of rolling a total of at least ten or both dice even. this event corresponds to the union of a and b, since any of the elements of a or b will do:",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 1., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([9723, 1998, 2824])","tensor([  101,  6660,  1010,  2057,  2064,  3198,  2005,  1996,  2724,  1997,
         5291,  1037,  2561,  1997,  2012,  2560,  2702,  2030,  2119, 18740,
         2130,  1012,  2023,  2724, 14788,  2000,  1996,  2586,  1997,  1037,
         1998,  1038,  1010,  2144,  2151,  1997,  1996,  3787,  1997,  1037,
         2030,  1038,  2097,  2079,  1024,   102])"
11,1,"['complement', 'outcomes', 'event', 'complement of an event']", Probability and Events,seg_3,"the complement of an event corresponds to all possible outcomes that are not covered by the event itself. for example, the event of not rolling an even number simultaneously on both dice is given by the complement of b, which is",tensor(1),"tensor([0., 0., 1., 1., 1., 1., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 1.,
        0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 1., 0., 0., 0., 0., 0., 0.])","tensor([9723, 1998, 2824])","tensor([  101,  1996, 13711,  1997,  2019,  2724, 14788,  2000,  2035,  2825,
        13105,  2008,  2024,  2025,  3139,  2011,  1996,  2724,  2993,  1012,
         2005,  2742,  1010,  1996,  2724,  1997,  2025,  5291,  2019,  2130,
         2193,  7453,  2006,  2119, 18740,  2003,  2445,  2011,  1996, 13711,
         1997,  1038,  1010,  2029,  2003,   102])"
12,1,['probability'], Probability and Events,seg_3,with probability,tensor(1),"tensor([0., 0., 1., 0.])","tensor([9723, 1998, 2824])","tensor([ 101, 2007, 9723,  102])"
13,1,"['function', 'set', 'events', 'outcomes', 'case']", Probability and Events,seg_3,"the general case. let be the set of all possible outcomes of a particular experiment and denote by a, b ⊆ any pair of events. then, any function p with the properties",tensor(1),"tensor([0., 0., 0., 1., 0., 0., 0., 0., 1., 0., 0., 0., 1., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 1., 0., 0., 0.,
        0., 0.])","tensor([9723, 1998, 2824])","tensor([  101,  1996,  2236,  2553,  1012,  2292,  2022,  1996,  2275,  1997,
         2035,  2825, 13105,  1997,  1037,  3327,  7551,  1998, 19090,  2011,
         1037,  1010,  1038,  1611,  2151,  3940,  1997,  2824,  1012,  2059,
         1010,  2151,  3853,  1052,  2007,  1996,  5144,   102])"
14,1,"['probability measure', 'sets', 'set', 'probability', 'events', 'disjoint', 'outcomes', 'probabilities', 'disjoint sets', 'experiment']", Probability and Events,seg_3,"defines a probability measure or simply a probability that allows to compute the probability of events. the first requirement (1.1) ensures that is really the set of all possible outcomes, so any experiment will lead to an element of ; the probability that something happens should thus be one. the second requirement (1.2) is that probabilities are never negative (but the probability of events might be zero). finally, the third requirement (1.3) gives us the algebraic rule how the probability of combined events is computed; importantly, this rule only applies for disjoint sets. using the algebra of sets as above, we can immediately derive some additional facts:",tensor(1),"tensor([0., 0., 0., 1., 1., 0., 0., 0., 1., 0., 0., 0., 0., 0., 1., 0., 1., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 1.,
        0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 1., 1., 0., 0.,
        0., 0., 0., 0., 1., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 1., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 1., 1., 1., 1., 1., 0., 0., 0., 0., 0., 1.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([9723, 1998, 2824])","tensor([  101, 11859,  1037,  9723,  5468,  2030,  3432,  1037,  9723,  2008,
         4473,  2000, 24134,  1996,  9723,  1997,  2824,  1012,  1996,  2034,
         9095,  1006,  1015,  1012,  1015,  1007, 21312,  2008,  2003,  2428,
         1996,  2275,  1997,  2035,  2825, 13105,  1010,  2061,  2151,  7551,
         2097,  2599,  2000,  2019,  5783,  1997,  1025,  1996,  9723,  2008,
         2242,  6433,  2323,  2947,  2022,  2028,  1012,  1996,  2117,  9095,
         1006,  1015,  1012,  1016,  1007,  2003,  2008,  4013,  3676, 14680,
         2024,  2196,  4997,  1006,  2021,  1996,  9723,  1997,  2824,  2453,
         2022,  5717,  1007,  1012,  2633,  1010,  1996,  2353,  9095,  1006,
         1015,  1012,  1017,  1007,  3957,  2149,  1996, 17390,  3627,  2129,
         1996,  9723,  1997,  4117,  2824,  2003, 24806,  1025, 14780,  1010,
         2023,  3627,  2069, 12033,  2005,  4487,  2015,  5558, 18447,  4520,
         1012,  2478,  1996, 11208,  1997,  4520,  2004,  2682,  1010,  2057,
         2064,  3202, 18547,  2070,  3176,  8866,  1024,   102])"
15,1,"['probability measure', 'set', 'probability', 'events', 'outcomes', 'probability measures', 'outcome', 'experiment', 'set ', 'discrete', 'case']", Probability and Events,seg_3,"importantly, there are multiple ways to define a valid probability measure for any given set , so these three requirements do not specify a unique such measure. for assigning a probability to discrete events like the ones discussed so far, it is sufficient to specify the probability p({ω}) for each possible outcome ω ∈ of the experiment. for example, a die is described by its outcomes = {1, 2, 3, 4, 5, 6}. one possible probability measure is p({ω}) = 1/6 for each of the six possible outcomes ω; it describes a fair die. another probability is p({1}) = p({3}) = p({5}) = 1/18, p({2}) = p({4}) = p({6}) = 2/18, in which case the probability to roll an even number is twice the probability to roll an odd one. both probability measures are valid, and the particular choice depends on the various assumptions that are made when modeling the die and its behavior.",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 1., 0., 0., 0., 1., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.,
        1., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 1., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.,
        1., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 1.,
        1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0.])","tensor([9723, 1998, 2824])","tensor([  101, 14780,  1010,  2045,  2024,  3674,  3971,  2000,  9375,  1037,
         9398,  9723,  5468,  2005,  2151,  2445,  2275,  1010,  2061,  2122,
         2093,  5918,  2079,  2025, 20648,  1037,  4310,  2107,  5468,  1012,
         2005, 23911,  2075,  1037,  9723,  2000, 16246,  2824,  2066,  1996,
         3924,  6936,  2061,  2521,  1010,  2009,  2003,  7182,  2000, 20648,
         1996,  9723,  1052,  1006,  1063,  1179,  1065,  1007,  2005,  2169,
         2825,  9560,  1179,  1596,  1997,  1996,  7551,  1012,  2005,  2742,
         1010,  1037,  3280,  2003,  2649,  2011,  2049, 13105,  1027,  1063,
         1015,  1010,  1016,  1010,  1017,  1010,  1018,  1010,  1019,  1010,
         1020,  1065,  1012,  2028,  2825,  9723,  5468,  2003,  1052,  1006,
         1063,  1179,  1065,  1007,  1027,  1015,  1013,  1020,  2005,  2169,
         1997,  1996,  2416,  2825, 13105,  1179,  1025,  2009,  5577,  1037,
         4189,  3280,  1012,  2178,  9723,  2003,  1052,  1006,  1063,  1015,
         1065,  1007,  1027,  1052,  1006,  1063,  1017,  1065,  1007,  1027,
         1052,  1006,  1063,  1019,  1065,  1007,  1027,  1015,  1013,  2324,
         1010,  1052,  1006,  1063,  1016,  1065,  1007,  1027,  1052,  1006,
         1063,  1018,  1065,  1007,  1027,  1052,  1006,  1063,  1020,  1065,
         1007,  1027,  1016,  1013,  2324,  1010,  1999,  2029,  2553,  1996,
         9723,  2000,  4897,  2019,  2130,  2193,  2003,  3807,  1996,  9723,
         2000,  4897,  2019,  5976,  2028,  1012,  2119,  9723,  5761,  2024,
         9398,  1010,  1998,  1996,  3327,  3601,  9041,  2006,  1996,  2536,
        17568,  2008,  2024,  2081,  2043, 11643,  1996,  3280,  1998,  2049,
         5248,  1012,   102])"
16,1,"['probability measure', 'probability', 'probability measures', 'data']", Probability and Events,seg_3,"typically, probability measures are either derived from such assumptions or they are inferred from observed data. such inference will be covered in chap. 2. for more complex examples, it might not be straightforward to construct a probability measure that correctly captures all assumptions.",tensor(1),"tensor([0., 0., 0., 1., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 1., 0., 0., 0., 0., 0., 0., 0.])","tensor([9723, 1998, 2824])","tensor([  101,  4050,  1010,  9723,  5761,  2024,  2593,  5173,  2013,  2107,
        17568,  2030,  2027,  2024,  1999,  7512,  5596,  2013,  5159,  2951,
         1012,  2107, 28937,  2097,  2022,  3139,  1999, 15775,  2361,  1012,
         1016,  1012,  2005,  2062,  3375,  4973,  1010,  2009,  2453,  2025,
         2022, 19647,  2000,  9570,  1037,  9723,  5468,  2008, 11178, 19566,
         2035, 17568,  1012,   102])"
17,1,"['probability measure', 'continuous', 'cases', 'set', 'probability', 'outcomes', 'results', 'discrete', 'case']", Probability and Events,seg_3,"if the possible outcomes become a continuous set, describing a length, for example, it is no longer possible to simply assign a probability to each element of this set to define a probability measure. this case requires more sophisticated mathematical machinery and is not covered here. however, the following results are essentially the same for discrete and continuous cases.",tensor(1),"tensor([0., 0., 0., 0., 1., 0., 0., 1., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 1., 0., 0., 0.,
        1., 1., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 1., 0., 0., 0., 0., 0., 1., 0., 1., 1., 0., 0.])","tensor([9723, 1998, 2824])","tensor([  101,  2065,  1996,  2825, 13105,  2468,  1037,  7142,  2275,  1010,
         7851,  1037,  3091,  1010,  2005,  2742,  1010,  2009,  2003,  2053,
         2936,  2825,  2000,  3432, 23911,  1037,  9723,  2000,  2169,  5783,
         1997,  2023,  2275,  2000,  9375,  1037,  9723,  5468,  1012,  2023,
         2553,  5942,  2062, 12138,  8045, 10394,  1998,  2003,  2025,  3139,
         2182,  1012,  2174,  1010,  1996,  2206,  3463,  2024,  7687,  1996,
         2168,  2005, 16246,  1998,  7142,  3572,  1012,   102])"
18,1,"['probability', 'events', 'probabilities', 'event', 'union']", Probability and Events,seg_3,union of events. we still need to delve a little deeper into the computation of event probabilities. note that the probability for a union of events is only the sum of the two individual probabilities provided the two events do not overlap and there is no,tensor(1),"tensor([0., 1., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        1., 1., 1., 1., 0., 0., 0., 0., 1., 0., 0., 1., 0., 1., 0., 0., 0., 0.,
        0., 0., 0., 0., 1., 1., 1., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.,
        0.])","tensor([9723, 1998, 2824])","tensor([  101,  2586,  1997,  2824,  1012,  2057,  2145,  2342,  2000,  3972,
         3726,  1037,  2210,  6748,  2046,  1996, 22334,  1997,  2724,  4013,
         3676, 14680,  1012,  3602,  2008,  1996,  9723,  2005,  1037,  2586,
         1997,  2824,  2003,  2069,  1996,  7680,  1997,  1996,  2048,  3265,
         4013,  3676, 14680,  3024,  1996,  2048,  2824,  2079,  2025, 17702,
         1998,  2045,  2003,  2053,   102])"
19,1,"['events', 'union', 'case']", Probability and Events,seg_3,"outcome that belongs to both events. in the above example of events a (sum larger equal 10) and b (both dice even), this is clearly not the case. consequently, the size of their union d is smaller than the sum of the individual sizes of a and b.",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.,
        0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0.])","tensor([9723, 1998, 2824])","tensor([  101,  9560,  2008,  7460,  2000,  2119,  2824,  1012,  1999,  1996,
         2682,  2742,  1997,  2824,  1037,  1006,  7680,  3469,  5020,  2184,
         1007,  1998,  1038,  1006,  2119, 18740,  2130,  1007,  1010,  2023,
         2003,  4415,  2025,  1996,  2553,  1012,  8821,  1010,  1996,  2946,
         1997,  2037,  2586,  1040,  2003,  3760,  2084,  1996,  7680,  1997,
         1996,  3265, 10826,  1997,  1037,  1998,  1038,  1012,   102])"
20,1,"['sets', 'probability', 'intersection']", Probability and Events,seg_3,"for computing the probability of d from a and b, we can use an inclusionexclusion argument: the size of d is the size of a plus the size of b, minus the size of the intersection a ∩ b. this becomes clear if we draw a venn-diagram of the sets as in fig. 1.1. the elements in the intersection are counted twice and we therefore have to correct by subtracting it once. indeed,",tensor(1),"tensor([0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0.])","tensor([9723, 1998, 2824])","tensor([  101,  2005,  9798,  1996,  9723,  1997,  1040,  2013,  1037,  1998,
         1038,  1010,  2057,  2064,  2224,  2019, 10502, 10288, 20464, 14499,
         6685,  1024,  1996,  2946,  1997,  1040,  2003,  1996,  2946,  1997,
         1037,  4606,  1996,  2946,  1997,  1038,  1010, 15718,  1996,  2946,
         1997,  1996,  6840,  1037,  1604,  1038,  1012,  2023,  4150,  3154,
         2065,  2057,  4009,  1037,  2310, 10695,  1011, 16403,  1997,  1996,
         4520,  2004,  1999, 20965,  1012,  1015,  1012,  1015,  1012,  1996,
         3787,  1999,  1996,  6840,  2024,  8897,  3807,  1998,  2057,  3568,
         2031,  2000,  6149,  2011,  4942,  6494, 11873,  2009,  2320,  1012,
         5262,  1010,   102])"
21,1,['case'], Probability and Events,seg_3,"note that if a ∩ b = ∅, we recover the case (1.3) given in the original definition.",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0.])","tensor([9723, 1998, 2824])","tensor([ 101, 3602, 2008, 2065, 1037, 1604, 1038, 1027, 1593, 1010, 2057, 8980,
        1996, 2553, 1006, 1015, 1012, 1017, 1007, 2445, 1999, 1996, 2434, 6210,
        1012,  102])"
22,1,['sets'], Probability and Events,seg_3,"the inclusion–exclusion calculation is also possible for more than two sets, but does get a little more involved: already for three sets, we now count some subsets twice and three times.",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0.])","tensor([9723, 1998, 2824])","tensor([  101,  1996, 10502,  1516, 15945, 17208,  2003,  2036,  2825,  2005,
         2062,  2084,  2048,  4520,  1010,  2021,  2515,  2131,  1037,  2210,
         2062,  2920,  1024,  2525,  2005,  2093,  4520,  1010,  2057,  2085,
         4175,  2070, 16745,  2015,  3807,  1998,  2093,  2335,  1012,   102])"
