,Relevance,Tags,Heading,Seg,Sentence,Enc Relevance,Enc Tags,Enc Heading,Enc Sentence
10,1,['results'], Case study using stents to prevent strokes,seg_3,figure 1.1: results for five patients from the stent study.,tensor(1),"tensor([0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([ 2553,  2817,  2478, 26261,  7666,  2000,  4652, 13692])","tensor([  101,  3275,  1015,  1012,  1015,  1024,  3463,  2005,  2274,  5022,
         2013,  1996, 26261,  3372,  2817,  1012,   102])"
11,1,"['table', 'treatment group', 'treatment', 'intersection', 'statistical', 'data']", Case study using stents to prevent strokes,seg_3,"considering data from each patient individually would be a long, cumbersome path towards answering the original research question. instead, performing a statistical data analysis allows us to consider all of the data at once. figure 1.2 summarizes the raw data in a more helpful way. in this table, we can quickly see what happened over the entire study. for instance, to identify the number of patients in the treatment group who had a stroke within 30 days, we look on the left-side of the table at the intersection of the treatment and stroke: 33.",tensor(1),"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 1., 0., 0., 0., 0., 0., 0., 0.,
        0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0.,
        0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 1., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 1., 0., 0.,
        1., 0., 0., 0., 0., 0., 0.])","tensor([ 2553,  2817,  2478, 26261,  7666,  2000,  4652, 13692])","tensor([  101,  6195,  2951,  2013,  2169,  5776, 14258,  2052,  2022,  1037,
         2146,  1010, 13988, 17198,  8462,  4130,  2875, 10739,  1996,  2434,
         2470,  3160,  1012,  2612,  1010,  4488,  1037,  7778,  2951,  4106,
         4473,  2149,  2000,  5136,  2035,  1997,  1996,  2951,  2012,  2320,
         1012,  3275,  1015,  1012,  1016,  7680,  7849, 10057,  1996,  6315,
         2951,  1999,  1037,  2062, 14044,  2126,  1012,  1999,  2023,  2795,
         1010,  2057,  2064,  2855,  2156,  2054,  3047,  2058,  1996,  2972,
         2817,  1012,  2005,  6013,  1010,  2000,  6709,  1996,  2193,  1997,
         5022,  1999,  1996,  3949,  2177,  2040,  2018,  1037,  6909,  2306,
         2382,  2420,  1010,  2057,  2298,  2006,  1996,  2187,  1011,  2217,
         1997,  1996,  2795,  2012,  1996,  6840,  1997,  1996,  3949,  1998,
         6909,  1024,  3943,  1012,   102])"
12,1,"['treatment', 'event', 'control']", Case study using stents to prevent strokes,seg_3,0-30 days 0-365 days stroke no event stroke no event treatment 33 191 45 179 control 13 214 28 199 total 46 405 73 378,tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 1., 1., 0., 0.,
        0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([ 2553,  2817,  2478, 26261,  7666,  2000,  4652, 13692])","tensor([  101,  1014,  1011,  2382,  2420,  1014,  1011, 19342,  2420,  6909,
         2053,  2724,  6909,  2053,  2724,  3949,  3943, 19871,  3429, 20311,
         2491,  2410, 19936,  2654, 20713,  2561,  4805, 23988,  6421,  4261,
         2620,   102])"
13,1,"['descriptive statistics', 'statistics']", Case study using stents to prevent strokes,seg_3,figure 1.2: descriptive statistics for the stent study.,tensor(1),"tensor([0., 0., 0., 0., 0., 0., 1., 1., 0., 0., 0., 0., 0., 0., 0.])","tensor([ 2553,  2817,  2478, 26261,  7666,  2000,  4652, 13692])","tensor([  101,  3275,  1015,  1012,  1016,  1024, 22726,  6747,  2005,  1996,
        26261,  3372,  2817,  1012,   102])"
14,1,"['treatment group', 'treatment']", Case study using stents to prevent strokes,seg_3,"of the 224 patients in the treatment group, 45 had a stroke by the end of the first year. using these two numbers, compute the proportion of patients in the treatment group who had a stroke by the end of their first year. (please note: answers to all guided practice exercises are provided using footnotes.)1",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 1., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 1.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([ 2553,  2817,  2478, 26261,  7666,  2000,  4652, 13692])","tensor([  101,  1997,  1996, 19711,  5022,  1999,  1996,  3949,  2177,  1010,
         3429,  2018,  1037,  6909,  2011,  1996,  2203,  1997,  1996,  2034,
         2095,  1012,  2478,  2122,  2048,  3616,  1010, 24134,  1996, 10817,
         1997,  5022,  1999,  1996,  3949,  2177,  2040,  2018,  1037,  6909,
         2011,  1996,  2203,  1997,  2037,  2034,  2095,  1012,  1006,  3531,
         3602,  1024,  6998,  2000,  2035,  8546,  3218, 11110,  2024,  3024,
         2478,  3329, 20564,  1012,  1007,  1015,   102])"
15,1,"['data', 'table', 'treatment', 'treatment and control groups', 'control', 'results', 'control groups', 'statistics', 'statistic']", Case study using stents to prevent strokes,seg_3,"we can compute summary statistics from the table. a summary statistic is a single number summarizing a large amount of data. for instance, the primary results of the study after 1 year could be described by two summary statistics: the proportion of people who had a stroke in the treatment and control groups.",tensor(1),"tensor([0., 0., 0., 0., 0., 1., 0., 0., 1., 0., 0., 0., 1., 1., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 1., 1., 1., 1., 0., 0.])","tensor([ 2553,  2817,  2478, 26261,  7666,  2000,  4652, 13692])","tensor([  101,  2057,  2064, 24134, 12654,  6747,  2013,  1996,  2795,  1012,
         1037, 12654, 28093,  6553,  2003,  1037,  2309,  2193,  7680,  7849,
         6026,  1037,  2312,  3815,  1997,  2951,  1012,  2005,  6013,  1010,
         1996,  3078,  3463,  1997,  1996,  2817,  2044,  1015,  2095,  2071,
         2022,  2649,  2011,  2048, 12654,  6747,  1024,  1996, 10817,  1997,
         2111,  2040,  2018,  1037,  6909,  1999,  1996,  3949,  1998,  2491,
         2967,  1012,   102])"
16,1,['treatment'], Case study using stents to prevent strokes,seg_3,proportion who had a stroke in the treatment (stent) group: 45/224 = 0.20 = 20%.,tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([ 2553,  2817,  2478, 26261,  7666,  2000,  4652, 13692])","tensor([  101, 10817,  2040,  2018,  1037,  6909,  1999,  1996,  3949,  1006,
        26261,  3372,  1007,  2177,  1024,  3429,  1013, 19711,  1027,  1014,
         1012,  2322,  1027,  2322,  1003,  1012,   102])"
17,1,"['control group', 'control']", Case study using stents to prevent strokes,seg_3,proportion who had a stroke in the control group: 28/227 = 0.12 = 12%.,tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 1., 1., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0.])","tensor([ 2553,  2817,  2478, 26261,  7666,  2000,  4652, 13692])","tensor([  101, 10817,  2040,  2018,  1037,  6909,  1999,  1996,  2491,  2177,
         1024,  2654,  1013, 21489,  1027,  1014,  1012,  2260,  1027,  2260,
         1003,  1012,   102])"
18,1,"['rate', 'data', 'treatment group', 'treatment', 'statistics', 'statistical']", Case study using stents to prevent strokes,seg_3,"these two summary statistics are useful in looking for differences in the groups, and we are in for a surprise: an additional 8% of patients in the treatment group had a stroke! this is important for two reasons. first, it is contrary to what doctors expected, which was that stents would reduce the rate of strokes. second, it leads to a statistical question: do the data show a “real” difference between the groups?",tensor(1),"tensor([0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 1., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        1., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([ 2553,  2817,  2478, 26261,  7666,  2000,  4652, 13692])","tensor([  101,  2122,  2048, 12654,  6747,  2024,  6179,  1999,  2559,  2005,
         5966,  1999,  1996,  2967,  1010,  1998,  2057,  2024,  1999,  2005,
         1037,  4474,  1024,  2019,  3176,  1022,  1003,  1997,  5022,  1999,
         1996,  3949,  2177,  2018,  1037,  6909,   999,  2023,  2003,  2590,
         2005,  2048,  4436,  1012,  2034,  1010,  2009,  2003, 10043,  2000,
         2054,  7435,  3517,  1010,  2029,  2001,  2008, 26261,  7666,  2052,
         5547,  1996,  3446,  1997, 13692,  1012,  2117,  1010,  2009,  5260,
         2000,  1037,  7778,  3160,  1024,  2079,  1996,  2951,  2265,  1037,
         1523,  2613,  1524,  4489,  2090,  1996,  2967,  1029,   102])"
19,1,"['variation', 'sample', 'sample size', 'process', 'data']", Case study using stents to prevent strokes,seg_3,"this second question is subtle. suppose you flip a coin 100 times. while the chance a coin lands heads in any given coin flip is 50%, we probably won’t observe exactly 50 heads. this type of fluctuation is part of almost any type of data generating process. it is possible that the 8% difference in the stent study is due to this natural variation. however, the larger the difference we observe (for a particular sample size), the less believable it is that the difference is due to chance. so what we are really asking is the following: is the difference so large that we should reject the notion that it was due to chance?",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        1., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        1., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([ 2553,  2817,  2478, 26261,  7666,  2000,  4652, 13692])","tensor([  101,  2023,  2117,  3160,  2003, 11259,  1012,  6814,  2017, 11238,
         1037,  9226,  2531,  2335,  1012,  2096,  1996,  3382,  1037,  9226,
         4915,  4641,  1999,  2151,  2445,  9226, 11238,  2003,  2753,  1003,
         1010,  2057,  2763,  2180,  1521,  1056, 11949,  3599,  2753,  4641,
         1012,  2023,  2828,  1997, 19857,  6593, 14505,  2003,  2112,  1997,
         2471,  2151,  2828,  1997,  2951, 11717,  2832,  1012,  2009,  2003,
         2825,  2008,  1996,  1022,  1003,  4489,  1999,  1996, 26261,  3372,
         2817,  2003,  2349,  2000,  2023,  3019,  8386,  1012,  2174,  1010,
         1996,  3469,  1996,  4489,  2057, 11949,  1006,  2005,  1037,  3327,
         7099,  2946,  1007,  1010,  1996,  2625, 19337,  2666, 12423,  2009,
         2003,  2008,  1996,  4489,  2003,  2349,  2000,  3382,  1012,  2061,
         2054,  2057,  2024,  2428,  4851,  2003,  1996,  2206,  1024,  2003,
         1996,  4489,  2061,  2312,  2008,  2057,  2323, 15454,  1996,  9366,
         2008,  2009,  2001,  2349,  2000,  3382,  1029,   102])"
20,1,['statistical'], Case study using stents to prevent strokes,seg_3,"while we don’t yet have our statistical tools to fully address this question on our own, we can comprehend the conclusions of the published analysis: there was compelling evidence of harm by stents in this study of stroke patients.",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([ 2553,  2817,  2478, 26261,  7666,  2000,  4652, 13692])","tensor([  101,  2096,  2057,  2123,  1521,  1056,  2664,  2031,  2256,  7778,
         5906,  2000,  3929,  4769,  2023,  3160,  2006,  2256,  2219,  1010,
         2057,  2064, 22346,  1996, 15306,  1997,  1996,  2405,  4106,  1024,
         2045,  2001, 17075,  3350,  1997,  7386,  2011, 26261,  7666,  1999,
         2023,  2817,  1997,  6909,  5022,  1012,   102])"
21,1,"['results', 'representative']", Case study using stents to prevent strokes,seg_3,"be careful: do not generalize the results of this study to all patients and all stents. this study looked at patients with very specific characteristics who volunteered to be a part of this study and who may not be representative of all stroke patients. in addition, there are many types of stents and this study only considered the self-expanding wingspan stent (boston scientific). however, this study does leave us with an important lesson: we should keep our eyes open for surprises.",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([ 2553,  2817,  2478, 26261,  7666,  2000,  4652, 13692])","tensor([  101,  2022,  6176,  1024,  2079,  2025,  2236,  4697,  1996,  3463,
         1997,  2023,  2817,  2000,  2035,  5022,  1998,  2035, 26261,  7666,
         1012,  2023,  2817,  2246,  2012,  5022,  2007,  2200,  3563,  6459,
         2040, 14382,  2000,  2022,  1037,  2112,  1997,  2023,  2817,  1998,
         2040,  2089,  2025,  2022,  4387,  1997,  2035,  6909,  5022,  1012,
         1999,  2804,  1010,  2045,  2024,  2116,  4127,  1997, 26261,  7666,
         1998,  2023,  2817,  2069,  2641,  1996,  2969,  1011,  9186,  9635,
        26261,  3372,  1006,  3731,  4045,  1007,  1012,  2174,  1010,  2023,
         2817,  2515,  2681,  2149,  2007,  2019,  2590, 10800,  1024,  2057,
         2323,  2562,  2256,  2159,  2330,  2005, 20096,  1012,   102])"
