,Relevance,Tags,Heading,Seg,Sentence,Enc Relevance,Enc Tags,Enc Heading,Enc Sentence
10,0,[], First steps,seg_3,"of commands will fall naturally, it is necessary to introduce some concepts and conventions through simpler examples.",tensor(0),"tensor([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0])","tensor([2034, 4084])","tensor([  101,  1997, 10954,  2097,  2991,  8100,  1010,  2009,  2003,  4072,
         2000,  8970,  2070,  8474,  1998, 12472,  2083, 16325,  4973,  1012,
          102])"
11,1,['graphics'], First steps,seg_3,"under windows, the graphics window will have taken the keyboard focus at this point. click on the console to make it accept further commands.",tensor(1),"tensor([0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([2034, 4084])","tensor([  101,  2104,  3645,  1010,  1996,  8389,  3332,  2097,  2031,  2579,
         1996,  9019,  3579,  2012,  2023,  2391,  1012, 11562,  2006,  1996,
        10122,  2000,  2191,  2009,  5138,  2582, 10954,  1012,   102])"
12,0,[], An overgrown calculator,seg_5,one of the simplest possible tasks in r is to enter an arithmetic expression and receive a result. (the second line is the answer from the machine.),tensor(0),"tensor([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0])","tensor([ 2019, 26433, 10250, 19879,  4263])","tensor([  101,  2028,  1997,  1996, 21304,  2825,  8518,  1999,  1054,  2003,
         2000,  4607,  2019, 20204,  3670,  1998,  4374,  1037,  2765,  1012,
         1006,  1996,  2117,  2240,  2003,  1996,  3437,  2013,  1996,  3698,
         1012,  1007,   102])"
13,1,['standard'], An overgrown calculator,seg_5,"so the machine knows that 2 plus 2 makes 4. of course, it also knows how to do other standard calculations. for instance, here is how to compute −2 e :",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0.])","tensor([ 2019, 26433, 10250, 19879,  4263])","tensor([  101,  2061,  1996,  3698,  4282,  2008,  1016,  4606,  1016,  3084,
         1018,  1012,  1997,  2607,  1010,  2009,  2036,  4282,  2129,  2000,
         2079,  2060,  3115, 16268,  1012,  2005,  6013,  1010,  2182,  2003,
         2129,  2000, 24134,  1597,  2475,  1041,  1024,   102])"
14,1,"['normal distribution', 'random numbers', 'random', 'normal', 'distribution', 'case']", An overgrown calculator,seg_5,"the [1] in front of the result is part of r’s way of printing numbers and vectors. it is not useful here, but it becomes so when the result is a longer vector. the number in brackets is the index of the first number on that line. consider the case of generating 15 random numbers from a normal distribution:",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 1., 0., 0., 0., 1., 1., 0., 0., 1., 1., 0., 0.])","tensor([ 2019, 26433, 10250, 19879,  4263])","tensor([  101,  1996,  1031,  1015,  1033,  1999,  2392,  1997,  1996,  2765,
         2003,  2112,  1997,  1054,  1521,  1055,  2126,  1997,  8021,  3616,
         1998, 19019,  1012,  2009,  2003,  2025,  6179,  2182,  1010,  2021,
         2009,  4150,  2061,  2043,  1996,  2765,  2003,  1037,  2936,  9207,
         1012,  1996,  2193,  1999, 19719,  2003,  1996,  5950,  1997,  1996,
         2034,  2193,  2006,  2008,  2240,  1012,  5136,  1996,  2553,  1997,
        11717,  2321,  6721,  3616,  2013,  1037,  3671,  4353,  1024,   102])"
15,1,"['random number', 'random']", An overgrown calculator,seg_5,"here, for example, the [6] indicates that 0.07976977 is the sixth element in the vector. (for typographical reasons, the examples in this book are made with a shortened line width. if you try it on your own machine, you will see the values printed with six numbers per line rather than five. the numbers themselves will also be different since random number generation is involved.)",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 1., 0., 0., 0., 0., 0., 0.])","tensor([ 2019, 26433, 10250, 19879,  4263])","tensor([  101,  2182,  1010,  2005,  2742,  1010,  1996,  1031,  1020,  1033,
         7127,  2008,  1014,  1012,  5718,  2683,  2581,  2575,  2683,  2581,
         2581,  2003,  1996,  4369,  5783,  1999,  1996,  9207,  1012,  1006,
         2005,  5939,  6873, 14773,  2389,  4436,  1010,  1996,  4973,  1999,
         2023,  2338,  2024,  2081,  2007,  1037, 12641,  2240,  9381,  1012,
         2065,  2017,  3046,  2009,  2006,  2115,  2219,  3698,  1010,  2017,
         2097,  2156,  1996,  5300,  6267,  2007,  2416,  3616,  2566,  2240,
         2738,  2084,  2274,  1012,  1996,  3616,  3209,  2097,  2036,  2022,
         2367,  2144,  6721,  2193,  4245,  2003,  2920,  1012,  1007,   102])"
16,1,"['results', 'variables']", Assignments,seg_7,"even on a calculator, you will quickly need some way to store intermediate results, so that you do not have to key them in over and over again. r, like other computer languages, has symbolic variables, that is names that",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.])",tensor([14799]),"tensor([  101,  2130,  2006,  1037, 10250, 19879,  4263,  1010,  2017,  2097,
         2855,  2342,  2070,  2126,  2000,  3573,  7783,  3463,  1010,  2061,
         2008,  2017,  2079,  2025,  2031,  2000,  3145,  2068,  1999,  2058,
         1998,  2058,  2153,  1012,  1054,  1010,  2066,  2060,  3274,  4155,
         1010,  2038, 12613, 10857,  1010,  2008,  2003,  3415,  2008,   102])"
17,1,['variable'], Assignments,seg_7,"can be used to represent values. to assign the value 2 to the variable x, you can enter",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.,
        0., 0., 0., 0.])",tensor([14799]),"tensor([  101,  2064,  2022,  2109,  2000,  5050,  5300,  1012,  2000, 23911,
         1996,  3643,  1016,  2000,  1996,  8023,  1060,  1010,  2017,  2064,
         4607,   102])"
18,1,"['consequences', 'variable']", Assignments,seg_7,"the two characters <- should be read as a single symbol: an arrow pointing to the variable to which the value is assigned. this is known as the assignment operator. spacing around operators is generally disregarded by r, but notice that adding a space in the middle of a <- changes the meaning to “less than” followed by “minus” (conversely, omitting the space when comparing a variable to a negative number has unexpected consequences!).",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.,
        1., 0., 0., 0., 0.])",tensor([14799]),"tensor([  101,  1996,  2048,  3494,  1026,  1011,  2323,  2022,  3191,  2004,
         1037,  2309,  6454,  1024,  2019,  8612,  7302,  2000,  1996,  8023,
         2000,  2029,  1996,  3643,  2003,  4137,  1012,  2023,  2003,  2124,
         2004,  1996,  8775,  6872,  1012, 12403,  6129,  2105,  9224,  2003,
         3227, 27770,  2098,  2011,  1054,  1010,  2021,  5060,  2008,  5815,
         1037,  2686,  1999,  1996,  2690,  1997,  1037,  1026,  1011,  3431,
         1996,  3574,  2000,  1523,  2625,  2084,  1524,  2628,  2011,  1523,
        15718,  1524,  1006, 18868,  1010, 18168, 12474,  2075,  1996,  2686,
         2043, 13599,  1037,  8023,  2000,  1037,  4997,  2193,  2038,  9223,
         8465,   999,  1007,  1012,   102])"
19,0,[], Assignments,seg_7,"there is no immediately visible result, but from now on, x has the value 2 and can be used in subsequent arithmetic expressions.",tensor(0),"tensor([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0])",tensor([14799]),"tensor([  101,  2045,  2003,  2053,  3202,  5710,  2765,  1010,  2021,  2013,
         2085,  2006,  1010,  1060,  2038,  1996,  3643,  1016,  1998,  2064,
         2022,  2109,  1999,  4745, 20204, 11423,  1012,   102])"
20,1,"['variable name', 'variables', 'variable']", Assignments,seg_7,"names of variables can be chosen quite freely in r. they can be built from letters, digits, and the period (dot) symbol. there is, however, the limitation that the name must not start with a digit or a period followed by a digit. names that start with a period are special and should be avoided. a typical variable name could be height.1yr, which might be used to describe the height of a child at the age of 1 year. names are case-sensitive: wt and wt do not refer to the same variable.",tensor(1),"tensor([0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 1., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 1., 0., 0.])",tensor([14799]),"tensor([  101,  3415,  1997, 10857,  2064,  2022,  4217,  3243, 10350,  1999,
         1054,  1012,  2027,  2064,  2022,  2328,  2013,  4144,  1010, 16648,
         1010,  1998,  1996,  2558,  1006, 11089,  1007,  6454,  1012,  2045,
         2003,  1010,  2174,  1010,  1996, 22718,  2008,  1996,  2171,  2442,
         2025,  2707,  2007,  1037, 15340,  2030,  1037,  2558,  2628,  2011,
         1037, 15340,  1012,  3415,  2008,  2707,  2007,  1037,  2558,  2024,
         2569,  1998,  2323,  2022,  9511,  1012,  1037,  5171,  8023,  2171,
         2071,  2022,  4578,  1012,  1015, 12541,  1010,  2029,  2453,  2022,
         2109,  2000,  6235,  1996,  4578,  1997,  1037,  2775,  2012,  1996,
         2287,  1997,  1015,  2095,  1012,  3415,  2024,  2553,  1011,  7591,
         1024,  1059,  2102,  1998,  1059,  2102,  2079,  2025,  6523,  2000,
         1996,  2168,  8023,  1012,   102])"
21,1,"['cases', 'functions', 'variable names', 'standard', 'variable']", Assignments,seg_7,"some names are already used by the system. this can cause some confusion if you use them for other purposes. the worst cases are the single-letter names c, q, t, c, d, f, i, and t, but there are also diff, df, and pt, for example. most of these are functions and do not usually cause trouble when used as variable names. however, f and t are the standard abbreviations for false and true and no longer work as such if you redefine them.",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 1., 1., 0., 0., 0., 0., 0., 0., 0., 0., 1.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0.])",tensor([14799]),"tensor([  101,  2070,  3415,  2024,  2525,  2109,  2011,  1996,  2291,  1012,
         2023,  2064,  3426,  2070,  6724,  2065,  2017,  2224,  2068,  2005,
         2060,  5682,  1012,  1996,  5409,  3572,  2024,  1996,  2309,  1011,
         3661,  3415,  1039,  1010,  1053,  1010,  1056,  1010,  1039,  1010,
         1040,  1010,  1042,  1010,  1045,  1010,  1998,  1056,  1010,  2021,
         2045,  2024,  2036,  4487,  4246,  1010,  1040,  2546,  1010,  1998,
        13866,  1010,  2005,  2742,  1012,  2087,  1997,  2122,  2024,  4972,
         1998,  2079,  2025,  2788,  3426,  4390,  2043,  2109,  2004,  8023,
         3415,  1012,  2174,  1010,  1042,  1998,  1056,  2024,  1996,  3115,
        22498,  2015,  2005,  6270,  1998,  2995,  1998,  2053,  2936,  2147,
         2004,  2107,  2065,  2017,  2417, 12879,  3170,  2068,  1012,   102])"
22,1,"['data', 'statistics', 'variable']", Vectorized arithmetic,seg_9,"you cannot do much statistics on single numbers! rather, you will look at data from a group of patients, for example. one strength of r is that it can handle entire data vectors as single objects. a data vector is simply an array of numbers, and a vector variable can be constructed like this:",tensor(1),"tensor([0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        1., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 1., 0., 0., 0., 0., 0., 0., 0.])","tensor([ 9207,  3550, 20204])","tensor([  101,  2017,  3685,  2079,  2172,  6747,  2006,  2309,  3616,   999,
         2738,  1010,  2017,  2097,  2298,  2012,  2951,  2013,  1037,  2177,
         1997,  5022,  1010,  2005,  2742,  1012,  2028,  3997,  1997,  1054,
         2003,  2008,  2009,  2064,  5047,  2972,  2951, 19019,  2004,  2309,
         5200,  1012,  1037,  2951,  9207,  2003,  3432,  2019,  9140,  1997,
         3616,  1010,  1998,  1037,  9207,  8023,  2064,  2022,  3833,  2066,
         2023,  1024,   102])"
23,1,['normal'], Vectorized arithmetic,seg_9,the construct c(...) is used to define vectors. the numbers are made up but might represent the weights (in kg) of a group of normal men.,tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.,
        0.])","tensor([ 9207,  3550, 20204])","tensor([  101,  1996,  9570,  1039,  1006,  1012,  1012,  1012,  1007,  2003,
         2109,  2000,  9375, 19019,  1012,  1996,  3616,  2024,  2081,  2039,
         2021,  2453,  5050,  1996, 15871,  1006,  1999,  4705,  1007,  1997,
         1037,  2177,  1997,  3671,  2273,  1012,   102])"
24,1,"['method', 'data']", Vectorized arithmetic,seg_9,"this is neither the only way to enter data vectors into r nor is it generally the preferred method, but short vectors are used for many other purposes, and the c(...) construct is used extensively. in section 2.4, we discuss alternative techniques for reading data. for now, we stick to a single method.",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.])","tensor([ 9207,  3550, 20204])","tensor([  101,  2023,  2003,  4445,  1996,  2069,  2126,  2000,  4607,  2951,
        19019,  2046,  1054,  4496,  2003,  2009,  3227,  1996,  6871,  4118,
         1010,  2021,  2460, 19019,  2024,  2109,  2005,  2116,  2060,  5682,
         1010,  1998,  1996,  1039,  1006,  1012,  1012,  1012,  1007,  9570,
         2003,  2109,  8077,  1012,  1999,  2930,  1016,  1012,  1018,  1010,
         2057,  6848,  4522,  5461,  2005,  3752,  2951,  1012,  2005,  2085,
         1010,  2057,  6293,  2000,  1037,  2309,  4118,  1012,   102])"
