,Relevance,Tags,Heading,Seg,Sentence
10,1,"['discrete', 'bernoulli trials', 'binomial distribution', 'tail areas', 'discrete distribution', 'linear', 'rate', 'successes', 'trials', 'mean', 'distributions', 'distribution', 'expectation', 'binomial', 'continuous', 'convergence', 'variance', 'poisson', 'mathematical expectation', 'absolute value', 'independent', 'deviation', 'method', 'failures', 'bernoulli', 'tail', 'continuous distributions']", INTRODUCTION,seg_3,"discrete distributions and their properties are discussed in chapter 6. a novel method to easily find the mean deviation (md) of any discrete distribution is introduced in this chapter, and its practical use is illustrated. it is shown that the rate of convergence of binomial distribution to the poisson [307,308] law is quadratic in p and linear in n. distribution of the absolute value of the difference between successes and failures in independent bernoulli trials is obtained in simple form. commonly encountered continuous distributions are discussed in chapter 7. an impressive method of immense practical value to find the mean deviation of continuous distributions is derived and is extensively used throughout the chapter. variance of continuous distributions is shown to be related to the tail areas. mathematical expectation and its properties are discussed in chapter 8. an introduction to various"
11,1,"['deviation', 'functions', 'statistics', 'distribution', 'mean']", INTRODUCTION,seg_3,generating functions used in statistics appears in chapter 9. two new families of generating functions (for generating cumulative distribution functions (cdf-gf) and mean deviation (md-gf)) are introduced in this chapter.
12,1,"['marginal', 'integer part', 'conditional', 'random', 'conditional distributions', 'distributions', 'functions', 'continuous random variables', 'transformations', 'distribution', 'probabilistic', 'continuous', 'jacobian', 'polar transformations', 'random variables', 'method', 'table', 'variables', 'joint']", INTRODUCTION,seg_3,"functions of random variables appear in chapter 10. different techniques such as method of distribution functions, jacobian method, probabilistic methods, and area-based methods are discussed. distribution of squares, square roots, reciprocals, sums, products, quotients, integer part, and fractional part of continuous random variables and distributions of trigonometric and transcendental functions are also discussed. joint, marginal, and conditional distributions are discussed in chapter 11. the concept of jacobians is introduced, and an immensely useful summary table of 2d transformations is given. various polar transformations such as plane polar, spherical polar, and toroidal polar and their inverses are also discussed and summarized."
13,1,"['random samples', 'range', 'statistics', 'correlation', 'random', 'statistical hypotheses', 'numerical', 'graphical', 'testing statistical', 'data', 'information', 'samples', 'mean', 'population', 'inferential statistics', 'quality control', 'statistical', 'parameters', 'descriptive statistics', 'scatterplots', 'variance', 'control', 'hypotheses']", STATISTICS AS A SCIENTIFIC DISCIPLINE,seg_5,"statistics has its origin in describing (collecting, organizing, and interpreting) numeric data collected on subjects of interest. this branch of statistics is called descriptive statistics. it deals with finite random samples drawn from the totality of all elements concerned (which is assumed to be large and is called the population (pp. 1–11)). it uses numerical measures (such as mean, variance, and correlation) and graphical techniques to summarize information in a concise and comprehensible form. these are intended for communication, interpretation, or subsequent processing by humans or machines. inferential statistics is concerned with making inferences about the parameters or on the functional form of a population (defined in the following) using small random samples drawn from it. a great majority of inferential statistics do make assumptions on the form of the underlying density, on the parameters, or on the data range. data for descriptive and inferential statistics are often numeric. large samples are typically used in descriptive statistics than in inferential statistics. for example, scatterplots and other visualization tools require more data points than those used in statistical quality control or testing statistical hypotheses."
14,1,"['experimental', 'statistics', 'data', 'information', 'hypotheses']", STATISTICS AS A SCIENTIFIC DISCIPLINE,seg_5,"definition 1.1 statistics is a branch of scientific discipline that deals with the systematic collection, tabulation, summarization, classification, analysis and modeling of data, extracting summary information from numeric data, and drawing potentially useful conclusions from past or observed data, or verifying experimental hypotheses."
15,1,"['levels', 'statistics', 'statistic', 'process', 'statistical hypotheses', 'parameter', 'population', 'statistical', 'quality control', 'experimental', 'test statistic', 'distribution', 'tolerance limits', 'control', 'test', 'hypothesis', 'deviations', 'hypotheses']", STATISTICS AS A SCIENTIFIC DISCIPLINE,seg_5,"this definition does not cover every branch of statistics, as the subject continues to diversify into various applied sciences. for example, statistical quality control is used to check process deviations to see if they are well within the tolerance limits or if they fall beyond predefined levels. testing of statistical hypotheses involve well-defined experimental steps that use tabulated values of a test statistic to draw reasonable conclusions (accepting or rejecting a research hypothesis) about an unknown population parameter that describes some characteristic of the distribution."
16,1,"['statistics', 'data', 'regression', 'least squares']", STATISTICS AS A SCIENTIFIC DISCIPLINE,seg_5,"similarly, engineering applications of statistics include searching for potentially useful patterns and trends in large data collections using regression [304] models, hierarchical (tree) models, cluster analysis, partial least squares, and so on. the least-squares principle finds applications in neural networks (nns), digital signal processing, data compression, and many engineering fields."
17,1,"['quantitative', 'range', 'states', 'statistics', 'distribution function', 'location', 'random', 'function', 'predictions', 'data', 'trials', 'samples', 'simulated', 'population', 'expectations', 'sampling distributions', 'inferential statistics', 'statistical', 'strata', 'distributions', 'experimental', 'parameters', 'categorical', 'estimation', 'distribution', 'random variables', 'variables', 'sampling', 'nonparametric statistics', 'experiments']", STATISTICS AS A SCIENTIFIC DISCIPLINE,seg_5,"population census was conducted long ago in 3340 bc in egypt [en.wikipedia.org/ wiki/census]. william-i of england conducted a complete census of adults and households in ad 1086. regular population census started in the united states in 1790 and in the united kingdom in 1801 at 10-year periods. numeric data on birth, death, and marriages were collected in several countries of western europe subsequently. this branch of statistics that deals with vital (life-connected) data is known as vital statistics. study of numeric data on education, housing, and social welfare came to be known as social statistics. economic statistics deals with data analysis on unemployment, economic indicators (consumer price index of essential commodities, purchasing power of people in various strata, etc.), industrial production, import, and export. experimental statistics deals with data analysis or comparison techniques in field experiments using samples or simulated trials. agricultural statistics is a related field that deals with analysis of yield in field experimentation. data analysis techniques that utilize data spread across a frame-of-reference (such as the earth’s surface or deep space) are known as spatial statistics. they involve data of categorical or quantitative types along with a spatial frame of reference that serves as a window. medical statistics is a mixture of the above that deals with summary measures, experimental designs, sampling, predictions, classifications, and clustering, to name a few. mathematical statistics comprises an umbrella of properties of random variables, sampling distributions, expectations, estimation, and inference (see inferential statistics). nonparametric statistics have minimal assumptions on the data—on the data range, distribution function, or the location and scale parameters of the population. statistical techniques are also applied in various other fields such as insurance (actuarial statistics), engineering (engineering statistics), psychology, and education."
18,1,"['ordinal', 'measurement', 'standard', 'quantitative', 'categorical', 'interval', 'scales of measurement', 'data', 'nominal', 'ordinal data', 'categories', 'statistical']", Scales of Measurement,seg_7,"the most popular scales of measurement are nominal, ordinal, interval, and ratio (noir) scales originated by stevens [265]. a great majority of common data during the 1940s belonged to one of these four categories. these are called standard data scales. these scales were well known in statistical analysis much before 1946 as categorical and quantitative scales. the nominal and ordinal data are together called categorical, nonmetric, or qualitative data because they are labeled using a finite alphabet of distinct and consistent symbols. these need not be numbers because we can use letters (in various languages such as english and greek), enumerated constants, or strings to label them. the interval and ratio type of data are together called quantitative data. these are always numeric (either integers or floating point"
19,1,"['ordinal', 'quantitative', 'categorical', 'interval', 'statisticians', 'data', 'nominal', 'statistical']", Scales of Measurement,seg_7,"numbers with integer and fractional parts). most statisticians are familiar with categorical (nominal and ordinal) and quantitative (interval and ratio) (or c q for short) data scales1, as the majority of statistical methods works on them. different statistical techniques are used with c q data, as discussed in subsequent chapters."
20,1,"['ordinal', 'interval', 'data', 'nominal', 'set', 'ordinal data', 'level']", Scales of Measurement,seg_7,"text data are built on a nominal or ordinal set of characters [53]. one example is the binary string data that uses a sequence of 0’s and 1’s (figure 1.1). majority of text data use alphabetic characters of natural languages that are ordinal data. subsets of alphabetic characters or special characters can also be used to encode text data as in genomics and bioinformatics. audio, video, animation, and multimedia (avam) data are always compressed when stored in digital form. these use interval or ratio type of data at the basic level."
21,1,"['categorical data', 'quantitative', 'data', 'categorical']", Scales of Measurement,seg_7,"spatial data are stored with reference to a coordinate frame, a surface, or a map. it consists of quantitative or categorical data that are tied to unique points in the corresponding frame. one example is gis data that use the earth’s surface as the base. earth-centric data can be represented in multiple ways (using (longitude, latitude, altitude) coordinates, using gps coordinates, etc.)."
22,1,"['efficient', 'statistics', 'dependent', 'data', 'intervals', 'least squares', 'statistical', 'vary']", Scales of Measurement,seg_7,"temporal data are time dependent. one common example is the stock market index, which varies continuously during the trading time. spatiotemporal data are spatial data that vary over time. examples are data generated by tornadoes, hurricanes, and other natural disasters that persist for some time, sea surface temperatures (which vary during 24-hour intervals with maximum occurring when the sun has passed over the particular sea), http connection requests generated across the world (which subsides down after midnight at particular regions), and so on. the extended data types can be structured or unstructured, compressed or uncompressed. newer data types and standards are also being devised to store data collected using special hardware devices, wireless devices, and satellites. these data are transmitted as radio waves in analog form, which are then converted into digital form. high-quality compression standards that use quantization and least squares principle are used for efficient storage of this type of data. newer applications of statistics are also emerging in extended data analysis. for instance, statistical measures computed"
23,1,"['data', 'information', 'statistical', 'temporal data']", Scales of Measurement,seg_7,"from summary information extracted from extended data are being used in information retrieval using latent semantic analysis [53, 294]. well-developed statistical techniques also exist for spatial and temporal data analysis."
24,1,"['measurement', 'scales of measurement', 'statistics', 'data', 'information', 'variable', 'standard', 'level', 'data collection']", THE NOIR SCALE,seg_9,"this section briefly reviews the standard scales of measurement, which we call the noir typology. a basic understanding of this concept is helpful to students and researchers in statistics and other fields, who are faced with the data collection task. data can be collected using questionnaires, web forms, or machines or special devices. a precise granularity level is important for choosing each variable and to extract the maximum information from subjects that generate the data."
25,1,"['mutually exclusive', 'factor', 'nominal', 'variable', 'set', 'categorization', 'categories']", The Nominal Scale,seg_11,"it is a categorization of a variable into a set of mutually exclusive (distinct) values. a most common example is the human blood group = {a,b,o,ab}. there is no logical order among the blood groups. hence, we cannot say that a person with blood group “a” is better or worse than a person with blood group “b” (owing to the advances being made in the mapping and analysis of human genes, it is now possible to identify humans who are more susceptible to certain illnesses using their blood type. someday, it may be possible to logically order the blood groups conditionally on various disease categories.). they are just distinguishing labels given to persons based on a surface marker on the red blood cells. by convention, they are denoted by capital letters of the english alphabet. another common nominal variable is the rhesus factor (rh-f) coded as {+,−}. the labels + and − are chosen historically, but it could be any two distinct symbols, or numbers such as {1, 0}."
26,1,"['mutually exclusive', 'data', 'nominal', 'variable', 'set']", The Nominal Scale,seg_11,"definition 1.2 a variable that takes a value among a finite set of mutually exclusive codes that have no logical order among themselves is called a nominal variable, and the data that it generates is called nominal data."
27,1,"['goodness of fit', 'linear', 'mutually exclusive', 'coefficient', 'variables', 'data', 'correlation', 'dummy variables', 'nominal', 'categories', 'tests']", The Nominal Scale,seg_11,"some nominal data are always coded numerically. examples are binary support vector machines (svms) whose class labels are always coded as (−1,+1), dummy variables in linear programming (coded as 0 or 1). decision trees (dts) and nns use any type of numeric or nonnumeric codes for nominal data. pearson’s  2-statistic based goodness of fit tests use mutually exclusive and collectively exhaustive nominal categories that are numerically coded. it uses the contingency coefficient (section 1.12, pp. 1–20) to find the correlation between two numerically coded nominal variables."
28,1,"['variables', 'nominal']", The Ordinal Scale,seg_13,"some of the nominal variables can be ordered using the values they take on two or more subjects. examples are the severity of an accident = {mild, severe,"
29,0,[], The Ordinal Scale,seg_13,"critical, deadly}, patient-type = {child, teenager, youth, adult, senile}, and various ratings = {poor, fair, good, excellent}."
30,1,"['ordinal', 'data', 'nominal', 'variable', 'ordinal data']", The Ordinal Scale,seg_13,definition 1.3 nominal data that can be logically ordered are called ordinal data and the corresponding variable is called an ordinal variable.
31,1,"['ordinal', 'data', 'variable', 'ordinal data']", The Ordinal Scale,seg_13,"one of the relational operators is used to order them. for instance, poor fair good excellent. sometimes, this ordering is done literally. an example is the seasons = {spring, summer, autumn, winter}. these seasons repeat among themselves. hence, it is called a cyclic ordinal variable. other examples are the days of the week, months of the year, letters of an alphabet, and so on, which are literally ordered ordinal data. we could categorize ordinal data as alphabetically ordered, numerically ordered, and literally ordered; each of them can be cyclically ordered if there is a natural succession among them. alphabetically ordered ordinal data use the precedence order among the letters of a natural language (e.g., english and japanese) to decide which comes first."
32,1,"['quartiles', 'ordinal', 'median', 'data', 'location', 'percentiles', 'ordinal data', 'coefficient']", The Ordinal Scale,seg_13,"numerically coded ordinal data can be compared using relational operators. hence, the median and mode are appropriate measures of location for them. we could also use the quartiles, percentiles, contingency coefficient, and so on."
33,1,"['functions', 'ordinal', 'data', 'ordinal data']", The Interval Scale,seg_15,some of the ordinal data can be coded as integers or functions thereof (as in date data type).
34,1,"['ordinal', 'interval', 'data', 'ordinal data']", The Interval Scale,seg_15,"definition 1.4 if numerically coded ordinal data have the property that the differences between any two values represent equal difference in the amount of the characteristic measured, it is called an interval data."
35,1,"['ordinal', 'interval', 'variables', 'data', 'intervals', 'ordinal data']", The Interval Scale,seg_15,"in other words, all ordinal data with well-defined intervals are interval data. one common example is the date data type. a characteristic property of interval data is that there is no natural zero. the natural zero need not always be the zero point. this can differ among variables. as an example, the fever is measured in fahrenheit or"
36,1,['normal'], The Interval Scale,seg_15,"∘ centigrade scales. the normal [305] human body temperature is 98.4 f. if a person has higher body temperature, we say that there is fever. thus, the origin for fever is"
37,1,['limit'], The Interval Scale,seg_15,"∘ 98.4 f, as it is the cutoff limit."
38,1,"['measurement', 'variables', 'data']", The Ratio Scale,seg_17,"interval data with a clear definition of zero are called ratio data. thus, both the differences between data values and their ratios are meaningful. common examples are the height and weight. if a father is 5 feet 4 inches and his sibling is 2 feet 8 inches, then the father is twice as tall as the sibling, and the same relationship holds irrespective of the unit of measurement. hence even if we change to the metric system, the same relationship will hold. other examples are the price of an article, speed of vehicles, capacity of disks or pen drives, and so on. the zero point for some ratio variables may never be materialized. for instance, consider the task of classifying a patient as overfat or underfat. this is done using the body mass index (bmi) measure."
39,0,[], The Ratio Scale,seg_17,the bmi is defined as follows:
40,1,"['variable', 'vary', 'limit']", The Ratio Scale,seg_17,"this is a ratio variable. typical cutoff limit varies from country to country, but a bmi of 25 is a common cutoff limit for adults. if the person’s bmi is above 25, we say that he or she is overfat. the bmi can never be zero (not even for newborns). this means that a zero bmi is hypothetical. as the square of a number between zero and one is less than itself, the cutoff will vary for infants shorter than 1 meter."
41,1,"['sample', 'variables', 'random sample', 'set', 'population', 'random', 'statistical', 'statistical population']", POPULATION VERSUS SAMPLE,seg_19,"most statistical procedures are based on a random sample drawn from a “population” of interest. the meaning of statistical population is slightly different from the literal meaning of population. literally, it denotes a group of living organisms that are often large in size. a statistical population can have temporary or permanent existence. it can be small in size. as examples, the set of all http requests on the web on any day is a statistical population that is large in size. however, majority of http requests last at most a few seconds. the set of gps satellites in orbit is another population that is small in size, as also the set of atomic powered interplanetary spacecrafts. each element of a population is assumed to be measurable on a set of variables. these variables often follow well-defined statistical laws."
42,1,['population'], POPULATION VERSUS SAMPLE,seg_19,definition 1.5 the totality of all elements of interest in a study is called the population.
43,1,"['sample', 'location', 'population', 'statistical', 'statistical population']", POPULATION VERSUS SAMPLE,seg_19,"a statistical population may comprise animate or inanimate objects, symbols, entities, and so on. it may or may not be finite. it can be confined to a specific location or could be spread around a known or unknown locality. the first step in obtaining a sample is identifying the correct population. hence, the population is often defined unambiguously by the experimenter for each research study. the study of elements of the entire population is called a census."
44,1,"['population', 'vary']", POPULATION VERSUS SAMPLE,seg_19,"illustration 1 consider a study to correlate the marks obtained by students in a science subject to ownership of a computer or ipad and the use of the internet. the population in this study is the totality of all students in that subject who owns a computer or ipad with internet connectivity. this can be confined to a university, a country, a geographic region, and so on. thus, the population could vary depending on the spread of the subjects."
45,1,"['set', 'measurements', 'population']", POPULATION VERSUS SAMPLE,seg_19,"illustration 2 toy manufacturers make toys for kids in specific age groups. in a study to find out toys that are injurious to kids in 1–5 age group, the population is the set of all toys for this age group. as measurements are taken on subjects, the true population is the totality of kids in the above-mentioned age group who use these toys."
46,1,"['sample', 'random', 'data', 'population', 'random sample', 'representative']", POPULATION VERSUS SAMPLE,seg_19,"definition 1.6 a random sample is a true representative subset of a population, which is much smaller in size and each element of which generates recordable and meaningful data."
47,1,"['sample', 'method', 'with replacement', 'results', 'without replacement', 'random sample', 'replacement', 'populations', 'sampling', 'mean', 'population', 'random', 'representative']", POPULATION VERSUS SAMPLE,seg_19,"by the true representative, we mean that each and every element of the population has an equal chance of being included in our random sample. if the population is of finite size, sampling with replacement will ensure that the chance of drawing a sample from the population remains the same. the method in which a sampled item from a population is not replaced (back into the population) before the next item is drawn is called sampling without replacement. this does not matter for infinite populations. if the population size is finite and small, sampling without replacement results in a nonrandom sample."
48,1,"['sample', 'without replacement', 'random sample', 'replacement', 'sampling', 'random']", POPULATION VERSUS SAMPLE,seg_19,"illustration 3 a foundation offered five scholarships to students in a college who secured distinction in their final exam. if there are 25 eligible students, we need to select a random sample of five students from among them. to preclude the possibility of a selected student receiving two scholarships, we need to do a sampling without replacement."
49,1,"['estimates', 'statistics', 'random sample', 'random', 'sample', 'stratified sampling', 'results', 'data', 'samples', 'populations', 'population', 'statistical', 'sample size', 'parameters', 'asymptotic', 'distribution', 'sampling distribution', 'sampling']", POPULATION VERSUS SAMPLE,seg_19,"random samples are much easier to work with because they are much smaller in size. owing to some asymptotic properties of sample estimates, we often restrict the random sample size between 30 and a few hundred. bigger sample sizes give better results in some statistical procedures. a researcher decides upon an optimal sample size using the cost of sampling an item, population characteristics, number of unknown parameters, sampling distribution of statistics, and so on. for instance, if the population has distinct data clusters, a technique called stratified sampling can be used to select a random sample from each cluster based on the cluster size. sampling of elements from populations is an extensively studied field called sampling theory in statistics."
50,1,"['parameter', 'population']", Parameter Versus Statistic,seg_21,a parameter describes the population of interest. a population can have zero or more
51,1,"['parameters', 'cauchy', 'cauchy distribution', 'distribution']", Parameter Versus Statistic,seg_21,1 1 parameters. consider the cauchy distribution f (x) =   (1+x2) for −∞   x   ∞. it has
52,1,"['poisson', 'parameters', 'range', 'distribution', 'population', 'poisson distribution']", Parameter Versus Statistic,seg_21,"no parameters, although it describes a population2. parameters are values that characterize the population. they may be a part of the functional form or the range of values assumed. for instance, a left-truncated poisson distribution with truncation point k has the functional form"
53,1,"['poisson', 'functions', 'degrees of freedom', 'parameters', 'range', 'location', 'distribution', 'set', 'parameter', 'population']", Parameter Versus Statistic,seg_21,"where p(j) = e−  j∕j! here k is a range parameter. the location (central value) and spread (scale) are the most important characteristics of a population. they may either be described as functions of the same set of parameters (as in  2 distribution with   = n,  2 = 2n, where n is the degrees of freedom; or the poisson law with   =  2 =  )"
54,1,"['parameters', 'normal', 'mean', 'variance']", Parameter Versus Statistic,seg_21,"or by separate parameters as in the univariate normal law n( ,  2) with mean   and variance  2; the laplace law which has pdf"
55,1,['logistic'], Parameter Versus Statistic,seg_21,with   = a and  2 = 2b2 or the logistic law with cdf
56,1,"['functions', 'parameters', 'distribution', 'asymmetric', 'mean', 'beta distribution', 'noncentral', 'variance', 'distributions']", Parameter Versus Statistic,seg_21,"for several distributions, the mean and variance are complex functions of the parameters. as examples, the bino(n, p) distribution has mean = np and variance = ∗ q = npq. similarly, the noncentral chi-square distribution has mean = n + and variance 2 = 2( + ) = 2n + 4 . the shape of the distribution can be very sensitive to the parameters. one example is the beta distribution beta-i(p, q) with mean = p∕(p + q), which is asymmetric in the parameters p and q and variance"
57,1,"['distribution', 'symmetric', 'logarithmic distribution']", Parameter Versus Statistic,seg_21,"which is symmetric in p and q. if p is increased or decreased by keeping q fixed, the distribution changes shape rapidly. the logarithmic distribution"
58,0,[], Parameter Versus Statistic,seg_21,1 q − 1). this discussion shows that various parame-
59,1,"['functions', 'parameters', 'asymptotic', 'location', 'moments', 'mean', 'parameter', 'standard', 'convergence', 'dependence', 'variance', 'distributions']", Parameter Versus Statistic,seg_21,"ters contribute differently to the mean and variance in particular and to other moments in general. this complexity can be used as a measure of the parameter dependence on the shape of distributions. this also affects the asymptotic convergence behavior of various distributions to other standard distributions. when there exist three or more parameters, they may all contribute as functions to the location and scale. for"
60,1,"['f distribution', 'distribution', 'mean', 'noncentral', 'noncentral f']", Parameter Versus Statistic,seg_21,"n m+  example, the noncentral f distribution ncf(m, n,  ) has mean   = , for n   2,"
61,1,"['sample', 'linear', 'degrees of freedom', 'estimated', 'parameters', 'nonlinear', 'population']", Parameter Versus Statistic,seg_21,"n−2 m which is linear in , and nonlinear in the degrees of freedom parameters. if the population parameters are unknown, they are estimated from a sample drawn from that population."
62,1,"['sample', 'statistic', 'function']", Parameter Versus Statistic,seg_21,definition 1.7 a well-defined function of the sample values is called a statistic.
63,1,"['sample size', 'sample', 'functions', 'estimated', 'sample mean', 'parameters', 'integer part', 'random sample', 'data', 'statistic', 'mean', 'population', 'random', 'function']", Parameter Versus Statistic,seg_21,"by our definition, a statistic does not involve the unknown population parameters, but it could involve the sample size or any function of it. for example, if x is a random sample of size n from a population with sample mean x, then n − x is a statistic as it involves the sample values and sample size. the unknown population parameters are estimated using a statistic (or a function of it, which is also a statistic if it does not involve unknowns). we have used the word “well-defined function” in our definition of statistic. this includes not only arithmetic and other mathematical functions but also special functions such as minimum and maximum of sample values and integer part of data values (ceil and floor functions in computer programming)."
64,1,"['combination', 'negative binomial', 'binomial', 'hypergeometric', 'statistical', 'distributions']", COMBINATION NOTATION,seg_23,"the combination notation is used in several statistical distributions. examples include the binomial, negative binomial, hypergeometric, and beta-binomial distributions. we"
65,0,[], COMBINATION NOTATION,seg_23,"x), which is read as “n choose x.” other notations include ncx and"
66,1,['combination'], COMBINATION NOTATION,seg_23,"c(n, x). this represents the combination of n things taken x at a time. symbolically,"
67,0,[], COMBINATION NOTATION,seg_23,"where n! is pronounced either as “n factorial” or as “factorial n” and abbreviated as “fact n.” by convention 0! = 1! = 1. as the numerator and denominator involve products of integers, it can be evaluated in multiple ways. write the n! in the numerator as n ∗ (n − 1)!, and the x! in the denominator as x ∗ (x − 1)! to get"
68,0,['n'], COMBINATION NOTATION,seg_23,"as it represents the number of ways to select x items out of n distinct items, ( n"
69,0,['n'], COMBINATION NOTATION,seg_23,x) is always an integer when n and x are integers. formula (1.8) can result in approx-
70,0,[], COMBINATION NOTATION,seg_23,"imations (for example, ( 3"
71,0,[], COMBINATION NOTATION,seg_23,owing to floating point truncations (5/3 is truncated to 1.6666). a solution is to use pascal’s identity
72,1,"['negative binomial', 'binomial', 'hypergeometric', 'hypergeometric distributions', 'distributions']", COMBINATION NOTATION,seg_23,"as this involves only addition, it will always give an integer as the final result. a related notation used in negative binomial and negative hypergeometric distributions"
73,1,"['design of experiments', 'design', 'statistics', 'discrete', 'probability', 'random', 'numerical', 'sample', 'probability distributions', 'expectations', 'sampling distributions', 'distributions', 'functions', 'contingency tables', 'regression', 'summation', 'continuous', 'random variables', 'variables', 'sampling', 'order statistics', 'tables', 'experiments', 'continuous distributions']", SUMMATION NOTATION,seg_25,"the ubiquitous ∑ notation is extremely useful to express functions of sample values, random variables, complicated sequences, series, and so on in concise form. this section introduces several summation notations that are extensively used in the present and subsequent chapters. a good grasp of various summation notations is essential for students and practitioners of statistics and for people in many other disciplines such as algorithmics, numerical methods, digital signal processing, and parallel computing. it is extensively used in probability distributions (more so in discrete than in continuous distributions), sampling distributions, mathematical probability and expectations, generating functions, design of experiments, regression and correlation, contingency tables, and order statistics, to name a few. there are many variants to the summation notation. all of them starts with the greek capital symbol ∑"
74,1,"['range', 'variable', 'associated']", SUMMATION NOTATION,seg_25,"(which is read as sum). each ∑ has an associated index variable (indexvar)3 and has an implied meaning of an iteration or enumeration of the expression that follows it (summand) over the range of the implicit indexvar (which is assumed to be an integer and is usually denoted by i, j, k, p, q, or r with or without subscripts). thus, all of the following expressions are equivalent:"
75,1,['set'], SUMMATION NOTATION,seg_25,"the indexvar could also be explicit when the set notation is used for iteration. the subscript of ∑ denotes the initial values, conditions, or initializations, and the superscript denotes the terminal (final) values or conditions. the subscript, superscript, or both can also be missing, as in the above-mentioned example, if they can be inferred from the context."
76,1,"['probabilities', 'binomial', 'function', 'varying']", SUMMATION NOTATION,seg_25,"in the great majority of applications, the indexvar varies from low values to high values. however, there are a few applications in which this can either be in the reverse (high to low) or two-way varying. as an example of reverse summing, consider the problem of accumulating binomial right-tail probabilities (survival function) until it accumulates to say c. this is mathematically expressed as"
